Number_of_input || Number_of_output

2	1

No. || Degree || Load || Diffraction

420	32	1.8	-0.023086404
421	34	1.8	-0.022961665
422	36	1.8	-0.022750996
423	38	1.8	-0.022454391
424	40	1.8	-0.022072349
425	42	1.8	-0.021605911
426	44	1.8	-0.021056675
427	46	1.8	-0.02042683
428	48	1.8	-0.01971917
429	50	1.8	-0.018937123
430	52	1.8	-0.018084777
431	54	1.8	-0.017166902
432	56	1.8	-0.016188982
433	58	1.8	-0.01515725
434	60	1.8	-0.014078721
435	62	1.8	-0.012961234
436	64	1.8	-0.011813502
437	66	1.8	-0.010645162
438	68	1.8	-0.009466841
439	70	1.8	-0.008290222
440	72	1.8	-0.007128131
441	74	1.8	-0.00599463
442	76	1.8	-0.004905128
443	78	1.8	-0.00387651
444	80	1.8	-0.002927287
445	8	1.6	-0.016351263
446	10	1.6	-0.017210366
447	12	1.6	-0.017937722
448	14	1.6	-0.018569753
449	16	1.6	-0.019122596
450	18	1.6	-0.019603044
451	20	1.6	-0.02001336
452	22	1.6	-0.020353569
453	24	1.6	-0.020622629
454	26	1.6	-0.020819057
455	28	1.6	-0.020941284
456	30	1.6	-0.020987864
457	32	1.6	-0.020957601
458	34	1.6	-0.020849634
459	36	1.6	-0.020663491
460	38	1.6	-0.020399132
461	40	1.6	-0.020056978
462	42	1.6	-0.019637941
463	44	1.6	-0.019143444
464	46	1.6	-0.018575444
465	48	1.6	-0.017936451
466	50	1.6	-0.017229553
467	52	1.6	-0.016458437
468	54	1.6	-0.015627412
469	56	1.6	-0.014741441
470	58	1.6	-0.013806163
471	60	1.6	-0.012827934
472	62	1.6	-0.01181386
473	64	1.6	-0.010771841
474	66	1.6	-0.009710622
475	68	1.6	-0.008639845
476	70	1.6	-0.007570119
477	72	1.6	-0.006513088
478	74	1.6	-0.005481523
479	76	1.6	-0.004489421
480	78	1.6	-0.003552119
481	80	1.6	-0.002686432
482	8	1.4	-0.014620385
483	10	1.4	-0.015397586
484	12	1.4	-0.016056505
485	14	1.4	-0.016629953
486	16	1.4	-0.017132438
487	18	1.4	-0.017570046
488	20	1.4	-0.017944778
489	22	1.4	-0.018256619
490	24	1.4	-0.018504593
491	26	1.4	-0.018687326
492	28	1.4	-0.018803367
493	30	1.4	-0.018851375
494	32	1.4	-0.018830235
495	34	1.4	-0.01873913
496	36	1.4	-0.018577599
497	38	1.4	-0.018345566
498	40	1.4	-0.018043373
499	42	1.4	-0.017671804
500	44	1.4	-0.017232102
501	46	1.4	-0.016725992
502	48	1.4	-0.016155701
503	50	1.4	-0.015523974
504	52	1.4	-0.014834097
505	54	1.4	-0.014089919
506	56	1.4	-0.013295876
507	58	1.4	-0.012457017
508	60	1.4	-0.011579036
509	62	1.4	-0.010668307
510	64	1.4	-0.009731918
511	66	1.4	-0.008777718
512	68	1.4	-0.00781437
513	70	1.4	-0.006851404
514	72	1.4	-0.005899288
515	74	1.4	-0.004969503
516	76	1.4	-0.004074635
517	78	1.4	-0.003228477
518	80	1.4	-0.002446156
519	8	1.2	-0.012889797
520	10	1.2	-0.013585186
521	12	1.2	-0.014175758
522	14	1.2	-0.014690713
523	16	1.2	-0.015142934
524	18	1.2	-0.015537796
525	20	1.2	-0.015877041
526	22	1.2	-0.016160613
527	24	1.2	-0.016387601
528	26	1.2	-0.016556739
529	28	1.2	-0.016666693
530	30	1.2	-0.016716226
531	32	1.2	-0.016704302
532	34	1.2	-0.016630151
533	36	1.2	-0.016493317
534	38	1.2	-0.016293691
535	40	1.2	-0.016031533
536	42	1.2	-0.015707496
537	44	1.2	-0.015322645
538	46	1.2	-0.014878473
539	48	1.2	-0.014376919
540	50	1.2	-0.013820385
541	52	1.2	-0.013211756
542	54	1.2	-0.012554419
543	56	1.2	-0.011852284
544	58	1.2	-0.011109808
545	60	1.2	-0.010332025
546	62	1.2	-0.009524573
547	64	1.2	-0.008693728
548	66	1.2	-0.007846448
549	68	1.2	-0.006990411
550	70	1.2	-0.006134075
551	72	1.2	-0.005286728
552	74	1.2	-0.004458567
553	76	1.2	-0.003660767
554	78	1.2	-0.002905584
555	80	1.2	-0.002206455
556	8	1	-0.011159494
557	10	1	-0.011773166
558	12	1	-0.012295478
559	14	1	-0.012752032
560	16	1	-0.013154081
561	18	1	-0.013506293
562	20	1	-0.013810148
563	22	1	-0.01406555
564	24	1	-0.014271651
565	26	1	-0.014427294
566	28	1	-0.01453126
567	30	1	-0.014582415
568	32	1	-0.014579801
569	34	1	-0.014522694
570	36	1	-0.014410645
571	38	1	-0.014243505
572	40	1	-0.014021455
573	42	1	-0.013745016
574	44	1	-0.013415072
575	46	1	-0.013032883
576	48	1	-0.0126001
577	50	1	-0.012118782
578	52	1	-0.01159141
579	54	1	-0.011020909
580	56	1	-0.010410662
581	58	1	-0.009764534
582	60	1	-0.009086897
583	62	1	-0.008382653
584	64	1	-0.007657269
585	66	1	-0.006916807
586	68	1	-0.006167966
587	70	1	-0.005418127
588	72	1	-0.004675406
589	74	1	-0.00394871
590	76	1	-0.003247814
591	78	1	-0.002583435
592	80	1	-0.001967329
593	8	0.8	-0.009429586
594	10	0.8	-0.009961523
595	12	0.8	-0.010415663
596	14	0.8	-0.010813907
597	16	0.8	-0.011165877
598	18	0.8	-0.011475535
599	20	0.8	-0.011744098
600	22	0.8	-0.011971428
601	24	0.8	-0.012156741
602	26	0.8	-0.012298988
603	28	0.8	-0.012397065
604	30	0.8	-0.012449939
605	32	0.8	-0.01245673
606	34	0.8	-0.012416758
607	36	0.8	-0.012329579
608	38	0.8	-0.012195007
609	40	0.8	-0.012013137
610	42	0.8	-0.011784361
611	44	0.8	-0.01150938
612	46	0.8	-0.01118922
613	48	0.8	-0.010825243
614	50	0.8	-0.010419162
615	52	0.8	-0.009973057
616	54	0.8	-0.009489387
617	56	0.8	-0.008971007
618	58	0.8	-0.008421192
619	60	0.8	-0.007843648
620	62	0.8	-0.007242545
621	64	0.8	-0.006622537
622	66	0.8	-0.005988792
623	68	0.8	-0.00534703
624	70	0.8	-0.004703558
625	72	0.8	-0.004065316
626	74	0.8	-0.003439932
627	76	0.8	-0.002835774
628	78	0.8	-0.002262029
629	80	0.8	-0.001728776
630	8	0.6	-0.007699914
631	10	0.6	-0.008150255
632	12	0.6	-0.008536312
633	14	0.6	-0.008876336
634	16	0.6	-0.009178321
635	18	0.6	-0.00944552
636	20	0.6	-0.009678887
637	22	0.6	-0.009878244
638	24	0.6	-0.01004287
639	26	0.6	-0.010171821
640	28	0.6	-0.010264106
641	30	0.6	-0.010318796
642	32	0.6	-0.010335087
643	34	0.6	-0.010312341
644	36	0.6	-0.010250118
645	38	0.6	-0.010148193
646	40	0.6	-0.010006577
647	42	0.6	-0.00982553
648	44	0.6	-0.009605568
649	46	0.6	-0.009347482
650	48	0.6	-0.009052345
651	50	0.6	-0.008721524
652	52	0.6	-0.008356694
653	54	0.6	-0.007959848
654	56	0.6	-0.007533317
655	58	0.6	-0.007079777
656	60	0.6	-0.006602276
657	62	0.6	-0.006104245
658	64	0.6	-0.005589528
659	66	0.6	-0.0050624
660	68	0.6	-0.0045276
661	70	0.6	-0.003990363
662	72	0.6	-0.003456458
663	74	0.6	-0.002932228
664	76	0.6	-0.002424644
665	78	0.6	-0.001941364
666	80	0.6	-0.001490793
667	9	3.9	-0.037225434
668	11	3.9	-0.038875332
669	13	3.9	-0.040285534
670	15	3.9	-0.041508194
671	17	3.9	-0.042566381
672	19	3.9	-0.043469333
673	21	3.9	-0.044219473
674	23	3.9	-0.044815884
675	25	3.9	-0.045256128
676	27	3.9	-0.045537251
677	29	3.9	-0.045656362
678	31	3.9	-0.045610981
679	33	3.9	-0.045399259
680	35	3.9	-0.045020123
681	37	3.9	-0.044473382
682	39	3.9	-0.043759799
683	41	3.9	-0.042881151
684	43	3.9	-0.041840287
685	45	3.9	-0.040641166
686	47	3.9	-0.039288909
687	49	3.9	-0.037789843
688	51	3.9	-0.036151545
689	53	3.9	-0.034382896
690	55	3.9	-0.032494135
691	57	3.9	-0.030496919
692	59	3.9	-0.028404392
693	61	3.9	-0.026231262
694	63	3.9	-0.023993891
695	65	3.9	-0.021710392
696	67	3.9	-0.019400751
697	69	3.9	-0.017086954
698	71	3.9	-0.014793151
699	73	3.9	-0.012545831
700	75	3.9	-0.010374036
701	77	3.9	-0.00830961
702	79	3.9	-0.00638749
703	81	3.9	-0.004646048
704	9	3.7	-0.035447513
705	11	3.7	-0.037021893
706	13	3.7	-0.038367851
707	15	3.7	-0.039535118
708	17	3.7	-0.040545679
709	19	3.7	-0.041408329
710	21	3.7	-0.042125366
711	23	3.7	-0.0426959
712	25	3.7	-0.043117596
713	27	3.7	-0.043387625
714	29	3.7	-0.043503218
715	31	3.7	-0.043462
716	33	3.7	-0.043262197
717	35	3.7	-0.042902778
718	37	3.7	-0.042383551
719	39	3.7	-0.041705233
720	41	3.7	-0.040869513
721	43	3.7	-0.039879096
722	45	3.7	-0.038737753
723	47	3.7	-0.037450357
724	49	3.7	-0.036022934
725	51	3.7	-0.034462703
726	53	3.7	-0.032778124
727	55	3.7	-0.030978953
728	57	3.7	-0.029076297
729	59	3.7	-0.027082684
730	61	3.7	-0.025012128
731	63	3.7	-0.022880223
732	65	3.7	-0.02070423
733	67	3.7	-0.018503194
734	69	3.7	-0.016298067
735	71	3.7	-0.014111857
736	73	3.7	-0.011969804
737	75	3.7	-0.009899575
738	77	3.7	-0.007931502
739	79	3.7	-0.006098858
740	81	3.7	-0.00443818
741	9	3.5	-0.033669957
742	11	3.5	-0.035168904
743	13	3.5	-0.036450708
744	15	3.5	-0.037562672
745	17	3.5	-0.038525701
746	19	3.5	-0.039348146
747	21	3.5	-0.040032176
748	23	3.5	-0.040576934
749	25	3.5	-0.040980181
750	27	3.5	-0.041239214
751	29	3.5	-0.041351387
752	31	3.5	-0.041314428
753	33	3.5	-0.041126638
754	35	3.5	-0.040787025
755	37	3.5	-0.040295395
756	39	3.5	-0.039652421
757	41	3.5	-0.038859698
758	43	3.5	-0.037919792
759	45	3.5	-0.036836278
760	47	3.5	-0.035613786
761	49	3.5	-0.034258037
762	51	3.5	-0.032775889
763	53	3.5	-0.031175383
764	55	3.5	-0.029465791
765	57	3.5	-0.02765767
766	59	3.5	-0.025762928
767	61	3.5	-0.023794888
768	63	3.5	-0.021768374
769	65	3.5	-0.019699795
770	67	3.5	-0.017607254
771	69	3.5	-0.015510671
772	71	3.5	-0.013431915
773	73	3.5	-0.011394975
774	75	3.5	-0.009426147
775	77	3.5	-0.007554255
776	79	3.5	-0.005810911
777	81	3.5	-0.004230825
778	9	3.3	-0.031892762
779	11	3.3	-0.033316364
780	13	3.3	-0.034534102
781	15	3.3	-0.035590856
782	17	3.3	-0.036506446
783	19	3.3	-0.037288781
784	21	3.3	-0.037939903
785	23	3.3	-0.038458982
786	25	3.3	-0.038843879
787	27	3.3	-0.039092016
788	29	3.3	-0.039200867
789	31	3.3	-0.039168263
790	33	3.3	-0.038992579
791	35	3.3	-0.038672861
792	37	3.3	-0.038208912
793	39	3.3	-0.037601359
794	41	3.3	-0.036851705
795	43	3.3	-0.035962372
796	45	3.3	-0.03493674
797	47	3.3	-0.033779193
798	49	3.3	-0.032495147
799	51	3.3	-0.031091101
800	53	3.3	-0.029574672
801	55	3.3	-0.027954647
802	57	3.3	-0.026241035
803	59	3.3	-0.024445121
804	61	3.3	-0.022579539
805	63	3.3	-0.020658339
806	65	3.3	-0.018697081
807	67	3.3	-0.016712928
808	69	3.3	-0.014724763
809	71	3.3	-0.012753321
810	73	3.3	-0.010821342
811	75	3.3	-0.008953751
812	77	3.3	-0.007177867
813	79	3.3	-0.005523648
814	81	3.3	-0.00402398
815	9	3.1	-0.030115927
816	11	3.1	-0.03146427
817	13	3.1	-0.032618031
818	15	3.1	-0.033619666
819	17	3.1	-0.034487911
820	19	3.1	-0.035230232
821	21	3.1	-0.035848543
822	23	3.1	-0.036342042
823	25	3.1	-0.03670869
824	27	3.1	-0.036946029
825	29	3.1	-0.037051656
826	31	3.1	-0.037023503
827	33	3.1	-0.036860018
828	35	3.1	-0.036560284
829	37	3.1	-0.0361241
830	39	3.1	-0.035552047
831	41	3.1	-0.034845531
832	43	3.1	-0.034006832
833	45	3.1	-0.033039136
834	47	3.1	-0.031946574
835	49	3.1	-0.030734263
836	51	3.1	-0.029408335
837	53	3.1	-0.027975986
838	55	3.1	-0.026445518
839	57	3.1	-0.024826388
840	59	3.1	-0.023129261
841	61	3.1	-0.021366076
842	63	3.1	-0.019550116
843	65	3.1	-0.017696086
844	67	3.1	-0.015820211
845	69	3.1	-0.01394034
846	71	3.1	-0.012076072
847	73	3.1	-0.010248901
848	75	3.1	-0.008482383
849	77	3.1	-0.006802336
850	79	3.1	-0.005237066
851	81	3.1	-0.003817642
852	9	2.9	-0.02833945
853	11	2.9	-0.029612619
854	13	2.9	-0.030702493
855	15	2.9	-0.031649101
856	17	2.9	-0.032470095
857	19	2.9	-0.033172497
858	21	2.9	-0.033758095
859	23	2.9	-0.034226113
860	25	2.9	-0.034574611
861	27	2.9	-0.034801252
862	29	2.9	-0.034903753
863	31	2.9	-0.034880146
864	33	2.9	-0.034728953
865	35	2.9	-0.034449292
866	37	2.9	-0.034040957
867	39	2.9	-0.033504481
868	41	2.9	-0.032841175
869	43	2.9	-0.032053172
870	45	2.9	-0.031143462
871	47	2.9	-0.030115929
872	49	2.9	-0.028975381
873	51	2.9	-0.027727588
874	53	2.9	-0.026379323
875	55	2.9	-0.024938401
876	57	2.9	-0.023413726
877	59	2.9	-0.021815343
878	61	2.9	-0.020154497
879	63	2.9	-0.0184437
880	65	2.9	-0.016696806
881	67	2.9	-0.0149291
882	69	2.9	-0.013157398
883	71	2.9	-0.011400165
884	73	2.9	-0.009677649
885	75	2.9	-0.008012041
886	77	2.9	-0.006427659
887	79	2.9	-0.004951163
888	81	2.9	-0.003611812
889	9	2.7	-0.026563327
890	11	2.7	-0.027761411
891	13	2.7	-0.028787486
892	15	2.7	-0.029679158
893	17	2.7	-0.030452995
894	19	2.7	-0.031115575
895	21	2.7	-0.031668558
896	23	2.7	-0.032111194
897	25	2.7	-0.032441639
898	27	2.7	-0.032657682
899	29	2.7	-0.032757154
900	31	2.7	-0.032738191
901	33	2.7	-0.032599383
902	35	2.7	-0.032339883
903	37	2.7	-0.031959482
904	39	2.7	-0.03145866
905	41	2.7	-0.030838633
906	43	2.7	-0.030101388
907	45	2.7	-0.029249718
908	47	2.7	-0.028287254
909	49	2.7	-0.027218499
910	51	2.7	-0.026048859
911	53	2.7	-0.024784681
912	55	2.7	-0.023433293
913	57	2.7	-0.022003046
914	59	2.7	-0.020503364
915	61	2.7	-0.018944798
916	63	2.7	-0.017339088
917	65	2.7	-0.015699238
918	67	2.7	-0.014039592
919	69	2.7	-0.012375934
920	71	2.7	-0.010725596
921	73	2.7	-0.009107582
922	75	2.7	-0.007542721
923	77	2.7	-0.006053834
924	79	2.7	-0.004665938
925	81	2.7	-0.003406486
926	9	2.5	-0.024787558
927	11	2.5	-0.025910642
928	13	2.5	-0.026873008
929	15	2.5	-0.027709835
930	17	2.5	-0.028436609
931	19	2.5	-0.029059463
932	21	2.5	-0.029579928
933	23	2.5	-0.029997281
934	25	2.5	-0.030309774
935	27	2.5	-0.030515317
936	29	2.5	-0.030611859
937	31	2.5	-0.030597635
938	33	2.5	-0.030471305
939	35	2.5	-0.030232056
940	37	2.5	-0.029879671
941	39	2.5	-0.029414581
942	41	2.5	-0.028837903
943	43	2.5	-0.028151478
944	45	2.5	-0.027357899
945	47	2.5	-0.026460546
946	49	2.5	-0.025463614
947	51	2.5	-0.024372143
948	53	2.5	-0.023192055
