MLP_2-3-2__10000_Epochs_2024_11_24_20_42_47.txt

MAPE_training(10000): 30.5006
MAPE_validation(10000): 113.585

Number of epochs || MAPE_value_training || MAPE_value_validation

1		140.03		328.499
2		118.863		293.229
3		110.496		268.744
4		108.004		255.561
5		107.293		249.315
6		107.082		246.459
7		107.009		245.181
8		106.974		244.613
9		106.95		244.358
10		106.928		244.243
11		106.906		244.189
12		106.884		244.163
13		106.862		244.149
14		106.838		244.14
15		106.813		244.133
16		106.787		244.128
17		106.759		244.123
18		106.729		244.119
19		106.697		244.114
20		106.663		244.11
21		106.626		244.106
22		106.586		244.101
23		106.542		244.097
24		106.495		244.093
25		106.443		244.089
26		106.386		244.085
27		106.323		244.081
28		106.254		244.078
29		106.177		244.074
30		106.092		244.07
31		105.999		244.066
32		105.894		244.063
33		105.778		244.059
34		105.649		244.055
35		105.505		244.052
36		105.344		244.048
37		105.165		244.045
38		104.966		244.041
39		104.743		244.038
40		104.493		244.034
41		104.215		244.031
42		103.905		244.027
43		103.558		244.024
44		103.17		244.021
45		102.737		244.018
46		102.254		244.014
47		101.715		244.011
48		101.114		244.008
49		100.446		244.005
50		99.702		244.001
51		98.874		243.998
52		97.9511		243.995
53		96.9274		243.992
54		95.798		243.989
55		94.5637		243.986
56		93.2131		243.982
57		91.7435		243.979
58		90.1537		243.976
59		88.4585		243.973
60		86.6622		243.97
61		84.7716		243.967
62		82.8117		243.964
63		80.8135		243.961
64		78.8157		243.958
65		76.8532		243.955
66		74.9646		243.952
67		73.1417		243.949
68		71.3982		243.946
69		69.7475		243.943
70		68.1838		243.94
71		66.7234		243.936
72		65.3562		243.933
73		64.0986		243.93
74		62.9621		243.927
75		61.935		243.924
76		61.0018		243.921
77		60.15		243.918
78		59.372		243.915
79		58.6647		243.912
80		58.0191		243.909
81		57.4359		243.906
82		56.9092		243.903
83		56.4324		243.9
84		56.0006		243.896
85		55.6052		243.893
86		55.2391		243.89
87		54.9028		243.887
88		54.5944		243.884
89		54.3092		243.881
90		54.0431		243.877
91		53.7951		243.874
92		53.5651		243.871
93		53.3504		243.868
94		53.149		243.865
95		52.9588		243.861
96		52.7785		243.858
97		52.6078		243.855
98		52.4455		243.851
99		52.2913		243.848
100		52.1441		243.844
101		52.0029		243.841
102		51.8674		243.837
103		51.7368		243.834
104		51.6108		243.83
105		51.4887		243.827
106		51.3702		243.823
107		51.2548		243.819
108		51.1423		243.816
109		51.0323		243.812
110		50.9247		243.808
111		50.8191		243.805
112		50.7157		243.801
113		50.6142		243.797
114		50.5142		243.793
115		50.4155		243.789
116		50.3188		243.785
117		50.2236		243.781
118		50.1294		243.777
119		50.0364		243.773
120		49.9442		243.769
121		49.8529		243.764
122		49.7634		243.76
123		49.6749		243.756
124		49.5874		243.751
125		49.5012		243.747
126		49.4165		243.742
127		49.333		243.738
128		49.2507		243.733
129		49.1691		243.729
130		49.0884		243.724
131		49.009		243.719
132		48.9306		243.714
133		48.8534		243.709
134		48.7772		243.704
135		48.7024		243.699
136		48.6287		243.694
137		48.5561		243.688
138		48.4847		243.683
139		48.4146		243.678
140		48.3458		243.672
141		48.2781		243.666
142		48.2116		243.661
143		48.1465		243.655
144		48.0824		243.649
145		48.0196		243.643
146		47.9583		243.637
147		47.898		243.631
148		47.839		243.624
149		47.7816		243.618
150		47.7258		243.611
151		47.6712		243.605
152		47.618		243.598
153		47.566		243.591
154		47.515		243.584
155		47.4657		243.577
156		47.4179		243.569
157		47.3712		243.562
158		47.3257		243.554
159		47.2814		243.547
160		47.2384		243.539
161		47.1968		243.531
162		47.1567		243.522
163		47.1182		243.514
164		47.0807		243.505
165		47.0443		243.497
166		47.009		243.488
167		46.9746		243.478
168		46.9413		243.469
169		46.9094		243.46
170		46.8784		243.45
171		46.8485		243.44
172		46.8194		243.43
173		46.7911		243.419
174		46.7636		243.409
175		46.7368		243.398
176		46.7109		243.387
177		46.6861		243.375
178		46.6621		243.363
179		46.6387		243.352
180		46.616		243.339
181		46.5939		243.327
182		46.573		243.314
183		46.5527		243.301
184		46.5331		243.287
185		46.5145		243.273
186		46.4966		243.259
187		46.4792		243.245
188		46.4624		243.23
189		46.4462		243.214
190		46.4306		243.199
191		46.4153		243.183
192		46.4009		243.166
193		46.3869		243.149
194		46.3732		243.131
195		46.3596		243.113
196		46.3462		243.095
197		46.3332		243.076
198		46.3205		243.056
199		46.3078		243.036
200		46.2954		243.015
201		46.2832		242.994
202		46.2712		242.972
203		46.2592		242.949
204		46.2471		242.926
205		46.235		242.902
206		46.2228		242.877
207		46.2104		242.852
208		46.1978		242.825
209		46.185		242.798
210		46.1719		242.77
211		46.1585		242.741
212		46.1453		242.711
213		46.1319		242.68
214		46.1181		242.648
215		46.1036		242.615
216		46.0886		242.581
217		46.0733		242.546
218		46.0573		242.509
219		46.0404		242.471
220		46.0227		242.432
221		46.0041		242.391
222		45.9846		242.349
223		45.9639		242.305
224		45.9419		242.26
225		45.9188		242.212
226		45.8943		242.164
227		45.8685		242.113
228		45.8413		242.06
229		45.8128		242.005
230		45.7827		241.948
231		45.7514		241.888
232		45.719		241.826
233		45.6847		241.762
234		45.6492		241.694
235		45.612		241.624
236		45.5736		241.551
237		45.5337		241.474
238		45.4921		241.395
239		45.4491		241.311
240		45.4046		241.224
241		45.3587		241.133
242		45.3114		241.037
243		45.2628		240.937
244		45.2132		240.832
245		45.1621		240.721
246		45.1095		240.606
247		45.0556		240.484
248		45.0006		240.356
249		44.9445		240.222
250		44.8873		240.08
251		44.8294		239.931
252		44.7706		239.773
253		44.7107		239.607
254		44.65		239.432
255		44.5885		239.246
256		44.5264		239.05
257		44.4636		238.842
258		44.4002		238.622
259		44.3363		238.388
260		44.2719		238.14
261		44.2074		237.876
262		44.1434		237.595
263		44.0793		237.296
264		44.0155		236.977
265		43.9514		236.637
266		43.8874		236.274
267		43.8237		235.884
268		43.761		235.468
269		43.6983		235.021
270		43.6358		234.542
271		43.5737		234.027
272		43.5116		233.473
273		43.4498		232.877
274		43.388		232.234
275		43.3265		231.541
276		43.265		230.794
277		43.2037		229.987
278		43.1425		229.115
279		43.0813		228.173
280		43.0205		227.155
281		42.96		226.056
282		42.8999		224.868
283		42.8402		223.585
284		42.7808		222.2
285		42.7216		220.707
286		42.6627		219.1
287		42.6042		217.372
288		42.5459		215.518
289		42.4879		213.538
290		42.4305		211.426
291		42.3733		209.185
292		42.3164		206.814
293		42.2601		204.315
294		42.2044		201.687
295		42.1492		198.938
296		42.0943		196.081
297		42.0397		193.124
298		41.9859		190.076
299		41.933		186.956
300		41.8809		183.787
301		41.8298		180.586
302		41.7793		177.353
303		41.7291		174.11
304		41.6795		170.886
305		41.6305		167.706
306		41.5819		164.574
307		41.5337		161.505
308		41.4858		158.502
309		41.4384		155.584
310		41.3915		152.75
311		41.3449		150.017
312		41.299		147.397
313		41.2538		144.883
314		41.209		142.476
315		41.1649		140.193
316		41.1216		138.031
317		41.079		135.986
318		41.0367		134.052
319		40.9956		132.223
320		40.955		130.503
321		40.9149		128.881
322		40.8753		127.353
323		40.8362		125.916
324		40.798		124.575
325		40.7602		123.318
326		40.7229		122.14
327		40.6861		121.041
328		40.6501		120.021
329		40.6145		119.07
330		40.5795		118.184
331		40.5449		117.367
332		40.5109		116.612
333		40.4775		115.916
334		40.4447		115.276
335		40.4125		114.689
336		40.3808		114.154
337		40.3497		113.667
338		40.3189		113.224
339		40.2887		112.823
340		40.2589		112.463
341		40.2299		112.139
342		40.2014		111.849
343		40.1734		111.592
344		40.146		111.366
345		40.1189		111.169
346		40.0924		110.999
347		40.0664		110.855
348		40.041		110.735
349		40.0161		110.638
350		39.9919		110.562
351		39.9683		110.507
352		39.9453		110.471
353		39.9227		110.452
354		39.9006		110.451
355		39.879		110.465
356		39.8579		110.492
357		39.8372		110.534
358		39.8173		110.587
359		39.7978		110.651
360		39.7787		110.725
361		39.7602		110.808
362		39.7423		110.9
363		39.7247		111
364		39.7075		111.106
365		39.6909		111.217
366		39.6749		111.334
367		39.6594		111.454
368		39.6442		111.577
369		39.6295		111.702
370		39.6154		111.831
371		39.6017		111.96
372		39.5884		112.09
373		39.5754		112.219
374		39.5628		112.346
375		39.5507		112.471
376		39.5389		112.592
377		39.5274		112.708
378		39.5164		112.819
379		39.5057		112.924
380		39.4953		113.022
381		39.4854		113.113
382		39.4758		113.195
383		39.4665		113.269
384		39.4576		113.332
385		39.449		113.386
386		39.4407		113.428
387		39.4328		113.46
388		39.4253		113.48
389		39.4181		113.489
390		39.4115		113.486
391		39.4054		113.471
392		39.3996		113.444
393		39.3941		113.406
394		39.3887		113.357
395		39.3838		113.297
396		39.3791		113.226
397		39.3748		113.146
398		39.3707		113.057
399		39.3669		112.958
400		39.3634		112.852
401		39.3602		112.738
402		39.3571		112.617
403		39.3544		112.491
404		39.3521		112.358
405		39.35		112.22
406		39.3483		112.078
407		39.3468		111.931
408		39.3456		111.78
409		39.3447		111.626
410		39.344		111.469
411		39.3435		111.31
412		39.3433		111.148
413		39.3433		110.984
414		39.3434		110.819
415		39.3438		110.652
416		39.3443		110.484
417		39.345		110.315
418		39.3461		110.146
419		39.3473		109.977
420		39.3489		109.806
421		39.3509		109.636
422		39.3535		109.465
423		39.3564		109.294
424		39.3596		109.123
425		39.3628		108.951
426		39.3663		108.78
427		39.3698		108.609
428		39.3735		108.439
429		39.3775		108.268
430		39.3816		108.098
431		39.3859		107.927
432		39.3901		107.757
433		39.3947		107.588
434		39.3993		107.419
435		39.4041		107.25
436		39.4091		107.082
437		39.4143		106.914
438		39.4199		106.746
439		39.4259		106.579
440		39.4319		106.413
441		39.4381		106.247
442		39.4442		106.082
443		39.4506		105.917
444		39.457		105.752
445		39.4635		105.588
446		39.4701		105.424
447		39.4768		105.261
448		39.4835		105.098
449		39.4903		104.935
450		39.4971		104.773
451		39.5041		104.612
452		39.511		104.45
453		39.5182		104.289
454		39.5256		104.128
455		39.5333		103.968
456		39.5411		103.808
457		39.5489		103.648
458		39.5567		103.488
459		39.5647		103.327
460		39.5726		103.165
461		39.581		103.003
462		39.5895		102.841
463		39.5982		102.679
464		39.6068		102.516
465		39.6154		102.352
466		39.6242		102.188
467		39.6329		102.024
468		39.6417		101.859
469		39.6505		101.693
470		39.6592		101.527
471		39.668		101.362
472		39.6768		101.195
473		39.6857		101.029
474		39.6947		100.861
475		39.7037		100.693
476		39.7126		100.524
477		39.7215		100.354
478		39.7305		100.184
479		39.7396		100.013
480		39.7485		99.8418
481		39.7574		99.67
482		39.7664		99.4975
483		39.7754		99.3249
484		39.7844		99.1515
485		39.7935		98.9786
486		39.8025		98.8053
487		39.8116		98.6319
488		39.8209		98.4581
489		39.8301		98.2844
490		39.8393		98.1104
491		39.8486		97.9365
492		39.8579		97.7626
493		39.8673		97.5888
494		39.8776		97.4154
495		39.8883		97.2424
496		39.8989		97.0697
497		39.9095		96.8975
498		39.92		96.7261
499		39.9306		96.5553
500		39.9411		96.3848
501		39.9517		96.215
502		39.9624		96.0455
503		39.9733		95.8768
504		39.9841		95.7087
505		39.9949		95.541
506		40.0057		95.3741
507		40.0165		95.2076
508		40.0272		95.0424
509		40.038		94.8779
510		40.0487		94.714
511		40.0593		94.5508
512		40.0699		94.3883
513		40.0804		94.2267
514		40.0908		94.0657
515		40.1013		93.9057
516		40.1116		93.7467
517		40.1218		93.5885
518		40.1319		93.4312
519		40.1419		93.2743
520		40.1519		93.1188
521		40.1617		92.9637
522		40.1716		92.8093
523		40.1815		92.6554
524		40.1913		92.5026
525		40.2012		92.3503
526		40.2109		92.1987
527		40.2206		92.0478
528		40.2302		91.8975
529		40.2396		91.7478
530		40.2488		91.5989
531		40.258		91.4505
532		40.2672		91.3026
533		40.2762		91.1553
534		40.285		91.0088
535		40.2937		90.8629
536		40.3023		90.7173
537		40.3107		90.5724
538		40.3193		90.4284
539		40.3278		90.2851
540		40.3361		90.1421
541		40.3445		89.9999
542		40.3527		89.8588
543		40.3606		89.7185
544		40.3685		89.5788
545		40.3762		89.4399
546		40.3836		89.3016
547		40.3911		89.1641
548		40.3983		89.0274
549		40.4055		88.8911
550		40.4126		88.7556
551		40.4196		88.6208
552		40.4264		88.4867
553		40.433		88.3532
554		40.4395		88.2204
555		40.4458		88.0882
556		40.452		87.9564
557		40.4579		87.8249
558		40.4637		87.694
559		40.4693		87.5633
560		40.4748		87.4332
561		40.4801		87.3034
562		40.4854		87.1739
563		40.4904		87.0449
564		40.4953		86.9162
565		40.5001		86.7877
566		40.5047		86.6596
567		40.5092		86.5319
568		40.5134		86.4045
569		40.5176		86.2774
570		40.5216		86.1508
571		40.5255		86.0246
572		40.5291		85.8985
573		40.5326		85.7729
574		40.536		85.6473
575		40.5392		85.522
576		40.5424		85.397
577		40.5454		85.2724
578		40.5483		85.1479
579		40.5509		85.0239
580		40.5535		84.9003
581		40.5558		84.7771
582		40.558		84.6546
583		40.5601		84.5323
584		40.5619		84.41
585		40.5636		84.2878
586		40.5651		84.1659
587		40.5665		84.0441
588		40.5677		83.9223
589		40.5687		83.801
590		40.5697		83.6797
591		40.5705		83.5584
592		40.5712		83.4373
593		40.5718		83.3163
594		40.5722		83.1956
595		40.5725		83.0749
596		40.5726		82.9544
597		40.5726		82.8339
598		40.5725		82.7136
599		40.5723		82.5933
600		40.572		82.4735
601		40.5716		82.3537
602		40.5712		82.2343
603		40.5707		82.1148
604		40.5699		81.9954
605		40.5691		81.8763
606		40.5682		81.7575
607		40.5672		81.6391
608		40.566		81.5209
609		40.5647		81.4027
610		40.5634		81.2849
611		40.562		81.1667
612		40.5606		81.0486
613		40.5589		80.9306
614		40.5573		80.8126
615		40.5555		80.6947
616		40.5537		80.5771
617		40.5517		80.4595
618		40.5497		80.342
619		40.5475		80.2248
620		40.5454		80.1074
621		40.5431		79.9903
622		40.5407		79.8733
623		40.5384		79.7562
624		40.5361		79.6397
625		40.5337		79.5232
626		40.5312		79.4066
627		40.5287		79.29
628		40.5261		79.1736
629		40.5234		79.0574
630		40.5207		78.9417
631		40.5179		78.8263
632		40.5153		78.7109
633		40.5125		78.596
634		40.5098		78.481
635		40.5069		78.3663
636		40.504		78.2517
637		40.5013		78.1372
638		40.4987		78.0232
639		40.4962		77.9093
640		40.4935		77.7957
641		40.491		77.6824
642		40.4884		77.5694
643		40.4858		77.4568
644		40.4833		77.3442
645		40.4808		77.2322
646		40.4782		77.1203
647		40.4756		77.0088
648		40.4732		76.8976
649		40.4708		76.7868
650		40.4683		76.6763
651		40.466		76.5661
652		40.4637		76.4564
653		40.462		76.3472
654		40.4602		76.2384
655		40.4586		76.1301
656		40.4571		76.0222
657		40.4559		75.9151
658		40.4552		75.809
659		40.4546		75.7032
660		40.4541		75.5979
661		40.4537		75.4931
662		40.4535		75.3891
663		40.4534		75.2859
664		40.4535		75.1833
665		40.4538		75.0814
666		40.455		74.9805
667		40.4565		74.8802
668		40.4582		74.7805
669		40.4603		74.6816
670		40.4625		74.5834
671		40.4651		74.4857
672		40.4678		74.389
673		40.4708		74.2929
674		40.4741		74.1976
675		40.4778		74.1034
676		40.482		74.0102
677		40.4865		73.9187
678		40.4914		73.8284
679		40.4967		73.7391
680		40.5025		73.6506
681		40.5089		73.5629
682		40.5157		73.476
683		40.523		73.3899
684		40.5307		73.3045
685		40.5389		73.2203
686		40.5476		73.137
687		40.5569		73.0543
688		40.5666		72.9725
689		40.5768		72.8913
690		40.5876		72.811
691		40.5995		72.7311
692		40.6121		72.6523
693		40.6251		72.5742
694		40.6387		72.4967
695		40.6529		72.4201
696		40.6686		72.3445
697		40.6853		72.2695
698		40.7028		72.1952
699		40.7208		72.1219
700		40.7395		72.0497
701		40.7587		71.978
702		40.7783		71.9069
703		40.7993		71.8367
704		40.8209		71.7674
705		40.8432		71.6992
706		40.8668		71.6317
707		40.8908		71.5656
708		40.9151		71.5006
709		40.9394		71.4363
710		40.9633		71.3724
711		40.9869		71.3092
712		41.0102		71.2464
713		41.0342		71.1842
714		41.06		71.1225
715		41.0869		71.0611
716		41.1136		71.0003
717		41.1406		70.94
718		41.1676		70.8805
719		41.1945		70.8213
720		41.2208		70.7626
721		41.247		70.7042
722		41.2724		70.6463
723		41.2971		70.5887
724		41.321		70.5315
725		41.3441		70.4747
726		41.3668		70.4182
727		41.3891		70.362
728		41.4107		70.3065
729		41.4317		70.2518
730		41.454		70.1975
731		41.4762		70.1435
732		41.4981		70.09
733		41.5198		70.0372
734		41.541		69.9849
735		41.5624		69.9326
736		41.5843		69.8807
737		41.6054		69.829
738		41.6257		69.7775
739		41.6452		69.7261
740		41.6639		69.6751
741		41.6822		69.6244
742		41.7008		69.5741
743		41.72		69.5239
744		41.7385		69.4739
745		41.758		69.4241
746		41.7772		69.3744
747		41.7958		69.3249
748		41.8138		69.2754
749		41.8312		69.2258
750		41.8481		69.1767
751		41.8643		69.1279
752		41.8805		69.0794
753		41.896		69.031
754		41.9111		68.983
755		41.9255		68.9349
756		41.9401		68.8873
757		41.9538		68.8397
758		41.9673		68.7923
759		41.9804		68.7449
760		41.9928		68.6976
761		42.005		68.6504
762		42.0179		68.6032
763		42.0304		68.5561
764		42.0421		68.5089
765		42.0529		68.4617
766		42.0638		68.4149
767		42.0756		68.3682
768		42.0867		68.3214
769		42.0969		68.2751
770		42.1063		68.2288
771		42.1147		68.1827
772		42.1223		68.1367
773		42.1292		68.0907
774		42.1353		68.0448
775		42.1407		67.9989
776		42.1451		67.9531
777		42.149		67.9071
778		42.1524		67.8612
779		42.1549		67.8154
780		42.1565		67.7695
781		42.1573		67.7239
782		42.1575		67.6785
783		42.157		67.6331
784		42.1561		67.5878
785		42.1544		67.5428
786		42.152		67.4978
787		42.1487		67.4527
788		42.1446		67.4078
789		42.14		67.3629
790		42.1347		67.3179
791		42.1288		67.2731
792		42.1222		67.2282
793		42.1148		67.1835
794		42.1069		67.1387
795		42.0982		67.0938
796		42.0889		67.049
797		42.0791		67.0044
798		42.0691		66.9599
799		42.0586		66.9153
800		42.0476		66.8708
801		42.0367		66.8264
802		42.0253		66.7821
803		42.0135		66.7377
804		42.0011		66.6936
805		41.9885		66.6494
806		41.9759		66.605
807		41.9633		66.5608
808		41.9504		66.5167
809		41.9374		66.4727
810		41.924		66.4286
811		41.9103		66.3845
812		41.8964		66.3405
813		41.8828		66.2966
814		41.8692		66.2527
815		41.8556		66.209
816		41.8418		66.1652
817		41.8278		66.1214
818		41.8137		66.0778
819		41.7995		66.0343
820		41.7852		65.9909
821		41.7708		65.9477
822		41.7564		65.9044
823		41.7421		65.8612
824		41.7277		65.818
825		41.7134		65.7749
826		41.6991		65.732
827		41.685		65.689
828		41.6708		65.6463
829		41.6569		65.6035
830		41.643		65.5608
831		41.6293		65.5181
832		41.6157		65.4754
833		41.6022		65.4328
834		41.5888		65.3902
835		41.5757		65.3477
836		41.5626		65.3051
837		41.5497		65.2625
838		41.537		65.22
839		41.5245		65.1775
840		41.512		65.1353
841		41.4997		65.093
842		41.4875		65.0508
843		41.4755		65.0086
844		41.4644		64.9665
845		41.4535		64.9244
846		41.4428		64.8822
847		41.4322		64.8403
848		41.4215		64.7987
849		41.4112		64.7572
850		41.4008		64.7156
851		41.3908		64.674
852		41.3808		64.6326
853		41.3709		64.5911
854		41.3613		64.55
855		41.352		64.509
856		41.343		64.468
857		41.3341		64.4271
858		41.3253		64.3863
859		41.3168		64.3456
860		41.3084		64.3052
861		41.2999		64.2647
862		41.2917		64.2242
863		41.2836		64.1838
864		41.2757		64.1433
865		41.2678		64.103
866		41.2601		64.0627
867		41.2526		64.0223
868		41.2452		63.9821
869		41.2379		63.9419
870		41.2308		63.902
871		41.2239		63.8622
872		41.2173		63.8224
873		41.2108		63.7826
874		41.2045		63.7427
875		41.1985		63.7031
876		41.1926		63.6634
877		41.1868		63.6238
878		41.1811		63.5843
879		41.1755		63.5446
880		41.17		63.5051
881		41.1645		63.4657
882		41.1591		63.4263
883		41.1539		63.3871
884		41.1486		63.3476
885		41.1437		63.3084
886		41.1389		63.2692
887		41.1341		63.2301
888		41.1293		63.191
889		41.1246		63.1519
890		41.12		63.1129
891		41.1156		63.0738
892		41.1113		63.0349
893		41.107		62.9961
894		41.1027		62.9572
895		41.0986		62.9182
896		41.0945		62.8794
897		41.0907		62.8405
898		41.0869		62.8016
899		41.0831		62.7631
900		41.0795		62.7244
901		41.0759		62.6859
902		41.0722		62.6473
903		41.0688		62.6086
904		41.0655		62.5699
905		41.0622		62.5313
906		41.059		62.4927
907		41.0558		62.4543
908		41.0527		62.4158
909		41.0495		62.3774
910		41.0464		62.3392
911		41.0434		62.3008
912		41.0405		62.2625
913		41.0376		62.2241
914		41.0348		62.186
915		41.0321		62.1478
916		41.0295		62.1095
917		41.0269		62.0713
918		41.0244		62.0332
919		41.0219		61.9952
920		41.0193		61.9573
921		41.0169		61.9193
922		41.0147		61.8812
923		41.0124		61.8435
924		41.01		61.8057
925		41.0078		61.7677
926		41.0056		61.73
927		41.0033		61.6921
928		41.0012		61.6544
929		40.9991		61.6168
930		40.997		61.579
931		40.9951		61.5414
932		40.993		61.5038
933		40.9911		61.4662
934		40.9892		61.4285
935		40.9873		61.3909
936		40.9855		61.3534
937		40.9837		61.3159
938		40.982		61.2785
939		40.9802		61.2411
940		40.9785		61.2038
941		40.9767		61.1665
942		40.975		61.1291
943		40.9733		61.0919
944		40.9718		61.0545
945		40.9701		61.0174
946		40.9686		60.98
947		40.967		60.9428
948		40.9655		60.9057
949		40.964		60.8684
950		40.9627		60.8311
951		40.9613		60.7939
952		40.9599		60.7567
953		40.9585		60.7196
954		40.9572		60.6825
955		40.956		60.6453
956		40.9548		60.6083
957		40.9535		60.5714
958		40.9524		60.5343
959		40.9513		60.4974
960		40.9502		60.4605
961		40.949		60.4236
962		40.9479		60.3867
963		40.9469		60.3498
964		40.9458		60.313
965		40.9447		60.2763
966		40.9438		60.2397
967		40.9428		60.203
968		40.942		60.1663
969		40.9411		60.1297
970		40.9402		60.093
971		40.9393		60.0564
972		40.9385		60.0199
973		40.9377		59.9833
974		40.9369		59.9469
975		40.9361		59.9104
976		40.9354		59.8739
977		40.9346		59.8375
978		40.9339		59.801
979		40.9332		59.7646
980		40.9325		59.7283
981		40.9319		59.692
982		40.9312		59.6557
983		40.9307		59.6195
984		40.9301		59.5832
985		40.9295		59.547
986		40.9289		59.5109
987		40.9284		59.4748
988		40.9278		59.4387
989		40.9273		59.4026
990		40.9268		59.3663
991		40.9264		59.3304
992		40.9259		59.2943
993		40.9255		59.2583
994		40.925		59.2226
995		40.9245		59.1867
996		40.9242		59.1509
997		40.9239		59.1152
